"","Country Code","Year","Annual CO2 emissions (tonnes )"
"3492","CRI",1958,447008
"3493","CRI",1959,384720
"3494","CRI",1960,490976
"3495","CRI",1961,490976
"3496","CRI",1962,549600
"3497","CRI",1963,600896
"3498","CRI",1964,674057.14
"3499","CRI",1965,845908.55
"3500","CRI",1966,992468.55
"3501","CRI",1967,875250.26
"3502","CRI",1968,1036377.11
"3503","CRI",1969,1146178.25
"3504","CRI",1970,1248681.1
"3505","CRI",1971,1527026.24
"3506","CRI",1972,1761314.23
"3507","CRI",1973,2043412.51
"3508","CRI",1974,1904091.36
"3509","CRI",1975,2035846.78
"3510","CRI",1976,2081854.81
"3511","CRI",1977,2607418.81
"3512","CRI",1978,2912043.02
"3513","CRI",1979,2780982.11
"3514","CRI",1980,2448460.63
"3515","CRI",1981,2236213.07
"3516","CRI",1982,2070621.59
"3517","CRI",1983,2088812.72
"3518","CRI",1984,1980949.5
"3519","CRI",1985,2242454.76
"3520","CRI",1986,2577534.22
"3521","CRI",1987,2723861.23
"3522","CRI",1988,2905921.72
"3523","CRI",1989,2933345.04
"3524","CRI",1990,2911985.11
"3525","CRI",1991,3287264.73
"3526","CRI",1992,3741219.45
"3527","CRI",1993,3890999.09
"3528","CRI",1994,5200333.82
"3529","CRI",1995,4801885.39
"3530","CRI",1996,4686736.51
"3531","CRI",1997,4916664.62
"3532","CRI",1998,5235459.46
"3533","CRI",1999,5438996.29
"3534","CRI",2000,5394476.45
"3535","CRI",2001,5665918.37
"3536","CRI",2002,6226436.24
"3537","CRI",2003,6528540.71
"3538","CRI",2004,6798004.42
"3539","CRI",2005,6687160.05
"3540","CRI",2006,6965280.63
"3541","CRI",2007,7891665.56
"3542","CRI",2008,7910460.14
"3543","CRI",2009,7679255.64
"3544","CRI",2010,7428009.93
"3545","CRI",2011,7584437.06
"3546","CRI",2012,7606994.24
"3547","CRI",2013,7431224.07
"3548","CRI",2014,7587062.64
"3549","CRI",2015,8172100.49
"3550","CRI",2016,8565684.25
"3551","CRI",2017,8695008.05
"3552","HRV",1959,5250921.26
"3553","HRV",1960,5735743.52
"3554","HRV",1961,6012314.17
"3555","HRV",1962,6169554.75
"3556","HRV",1963,6863339.27
"3557","HRV",1964,7776101.54
"3558","HRV",1965,8000811.07
"3559","HRV",1966,7927902.63
"3560","HRV",1967,8007744.98
"3561","HRV",1968,8564316.81
"3562","HRV",1969,8879608.22
"3563","HRV",1970,11604860.8
"3564","HRV",1971,12499703.01
"3565","HRV",1972,11704120.82
"3566","HRV",1973,13974443.04
"3567","HRV",1974,14024534.8
"3568","HRV",1975,14622544.18
"3569","HRV",1976,15078553.86
"3570","HRV",1977,14645846.87
"3571","HRV",1978,16356908.44
"3572","HRV",1979,17783108.95
"3573","HRV",1980,17467439.54
"3574","HRV",1981,19001425.27
"3575","HRV",1982,17429748.13
"3576","HRV",1983,18771301.13
"3577","HRV",1984,19798306.62
"3578","HRV",1985,20192918.67
"3579","HRV",1986,21082648.24
"3580","HRV",1987,20939562.66
"3581","HRV",1988,21669887.48
"3582","HRV",1989,21617050.25
"3583","HRV",1990,23441965.06
"3584","HRV",1991,17304185.2
"3585","HRV",1992,16632547.36
"3586","HRV",1993,17103715.58
"3587","HRV",1994,16361217.01
"3588","HRV",1995,17040096.64
"3589","HRV",1996,17629209.16
"3590","HRV",1997,18692941.57
"3591","HRV",1998,19398242.43
"3592","HRV",1999,20241737.06
"3593","HRV",2000,19815735.27
"3594","HRV",2001,20966698
"3595","HRV",2002,22053970.71
"3596","HRV",2003,23386284.52
"3597","HRV",2004,23044755.76
"3598","HRV",2005,23489533.94
"3599","HRV",2006,23725639
"3600","HRV",2007,25056225.05
"3601","HRV",2008,23785297.02
"3602","HRV",2009,21995506.09
"3603","HRV",2010,21245083.26
"3604","HRV",2011,20801673.51
"3605","HRV",2012,19242973.03
"3606","HRV",2013,18588178.03
"3607","HRV",2014,17850672.4
"3608","HRV",2015,17996567.99
"3609","HRV",2016,18221474.35
"3610","HRV",2017,17181602.46
"3611","CUB",1941,76944
"3612","CUB",1942,84272
"3613","CUB",1943,84272
"3614","CUB",1944,87936
"3615","CUB",1945,109920
"3616","CUB",1946,168544
"3617","CUB",1947,190528
"3618","CUB",1948,183200
"3619","CUB",1949,183200
"3620","CUB",1950,5605920
"3621","CUB",1951,6470624
"3622","CUB",1952,6283760
"3623","CUB",1953,6192160
"3624","CUB",1954,5950336
"3625","CUB",1955,6778400
"3626","CUB",1956,5844080
"3627","CUB",1957,13868240
"3628","CUB",1958,17997568
"3629","CUB",1959,15664738.15
"3630","CUB",1960,13687099.34
"3631","CUB",1961,12168301.52
"3632","CUB",1962,14154546.11
"3633","CUB",1963,13025915.25
"3634","CUB",1964,14279003.25
"3635","CUB",1965,14594136.97
"3636","CUB",1966,15169384.97
"3637","CUB",1967,15736880
"3638","CUB",1968,16019522.11
"3639","CUB",1969,17243298.11
"3640","CUB",1970,18654086.69
"3641","CUB",1971,19588376.98
"3642","CUB",1972,20776264.82
"3643","CUB",1973,22373649.96
"3644","CUB",1974,22885332.17
"3645","CUB",1975,27035574.4
"3646","CUB",1976,27180988.99
"3647","CUB",1977,29345047.27
"3648","CUB",1978,30619047.7
"3649","CUB",1979,31632105.47
"3650","CUB",1980,31304262.17
"3651","CUB",1981,32627305.4
"3652","CUB",1982,34420637.59
"3653","CUB",1983,30696982.47
"3654","CUB",1984,32437319.32
"3655","CUB",1985,32405106.7
"3656","CUB",1986,33375204.91
"3657","CUB",1987,33733387.18
"3658","CUB",1988,35398672.44
"3659","CUB",1989,35513032.25
"3660","CUB",1990,33116643.11
"3661","CUB",1991,29551230.4
"3662","CUB",1992,31132986.72
"3663","CUB",1993,29284109.99
"3664","CUB",1994,32146757.99
"3665","CUB",1995,25586197.88
"3666","CUB",1996,26872488.26
"3667","CUB",1997,24509102.62
"3668","CUB",1998,24357424.91
"3669","CUB",1999,25182951.92
"3670","CUB",2000,25944239.19
"3671","CUB",2001,25332188.33
"3672","CUB",2002,25965596.34
"3673","CUB",2003,25355110.16
"3674","CUB",2004,24865950.73
"3675","CUB",2005,25847646.65
"3676","CUB",2006,27228168.52
"3677","CUB",2007,26597438.62
"3678","CUB",2008,30246046.66
"3679","CUB",2009,29705169.54
"3680","CUB",2010,38172174.33
"3681","CUB",2011,35771848.65
"3682","CUB",2012,35926867.76
"3683","CUB",2013,34588988.3
"3684","CUB",2014,34633089.75
"3685","CUB",2015,36000804.61
"3686","CUB",2016,36666485.77
"3687","CUB",2017,36504161.92
"3688","CYP",1950,267472
"3689","CYP",1951,282128
"3690","CYP",1952,315104
"3691","CYP",1953,366400
"3692","CYP",1954,443344
"3693","CYP",1955,450672
"3694","CYP",1956,674176
"3695","CYP",1957,817072
"3696","CYP",1958,765776
"3697","CYP",1959,831401.13
"3698","CYP",1960,886331.41
"3699","CYP",1961,864317.69
"3700","CYP",1962,904621.69
"3701","CYP",1963,985229.69
"3702","CYP",1964,999974.84
"3703","CYP",1965,1150109.69
"3704","CYP",1966,1241709.69
"3705","CYP",1967,1362265.1
"3706","CYP",1968,1622201.09
"3707","CYP",1969,1669803.38
"3708","CYP",1970,1702690.23
"3709","CYP",1971,1883515.1
"3710","CYP",1972,2405887.01
"3711","CYP",1973,2503451.28
"3712","CYP",1974,1928684.08
"3713","CYP",1975,1990643.41
"3714","CYP",1976,2487317.38
"3715","CYP",1977,2698884.62
"3716","CYP",1978,2844489.16
"3717","CYP",1979,3044832.66
"3718","CYP",1980,3259908.23
"3719","CYP",1981,3094971.84
"3720","CYP",1982,3156439.28
"3721","CYP",1983,3150615.91
"3722","CYP",1984,3233842.1
"3723","CYP",1985,3144400.33
"3724","CYP",1986,3605243.22
"3725","CYP",1987,4184026.92
"3726","CYP",1988,4196624.58
"3727","CYP",1989,4428547.74
"3728","CYP",1990,4643055.86
"3729","CYP",1991,5131819.07
"3730","CYP",1992,5507155.13
"3731","CYP",1993,5751370.45
"3732","CYP",1994,5994023.11
"3733","CYP",1995,5864315.65
"3734","CYP",1996,6214477.57
"3735","CYP",1997,6301201.09
"3736","CYP",1998,6593753.49
"3737","CYP",1999,6860795.54
"3738","CYP",2000,7108859.5
"3739","CYP",2001,6982241.1
"3740","CYP",2002,7170780.1
"3741","CYP",2003,7560234.91
"3742","CYP",2004,7787751.05
"3743","CYP",2005,7972169.64
"3744","CYP",2006,8160844.81
"3745","CYP",2007,8472613.1
"3746","CYP",2008,8634193.7
"3747","CYP",2009,8382598.53
"3748","CYP",2010,8017876.96
"3749","CYP",2011,7700195.13
"3750","CYP",2012,7169926.64
"3751","CYP",2013,6494858.94
"3752","CYP",2014,6878543.05
"3753","CYP",2015,6902871.46
"3754","CYP",2016,7307799.07
"3755","CYP",2017,7514687.44
"3756","DNK",1843,135568
"3757","DNK",1844,157552
"3758","DNK",1845,208848
"3759","DNK",1846,227168
"3760","DNK",1847,172208
"3761","DNK",1848,311440
"3762","DNK",1849,271136
"3763","DNK",1850,340752
"3764","DNK",1851,311440
"3765","DNK",1852,333424
"3766","DNK",1853,359072
"3767","DNK",1854,458000
"3768","DNK",1855,454336
"3769","DNK",1856,648528
"3770","DNK",1857,663184
"3771","DNK",1858,490976
"3772","DNK",1859,626544
"3773","DNK",1860,542272
"3774","DNK",1861,784096
"3775","DNK",1862,677840
"3776","DNK",1863,754784
"3777","DNK",1864,648528
"3778","DNK",1865,1014928
"3779","DNK",1866,937984
"3780","DNK",1867,916000
"3781","DNK",1868,1084544
"3782","DNK",1869,945312
"3783","DNK",1870,1143168
"3784","DNK",1871,1187136
"3785","DNK",1872,1139504
"3786","DNK",1873,1150496
"3787","DNK",1874,1242096
"3788","DNK",1875,1458272
"3789","DNK",1876,1542544
"3790","DNK",1877,1524224
"3791","DNK",1878,1447280
"3792","DNK",1879,1634144
"3793","DNK",1880,1861312
"3794","DNK",1881,1971232
"3795","DNK",1882,2114128
"3796","DNK",1883,2429232
"3797","DNK",1884,2418240
"3798","DNK",1885,2535488
"3799","DNK",1886,2429232
"3800","DNK",1887,2491520
"3801","DNK",1888,2802960
"3802","DNK",1889,2993488
"3803","DNK",1890,2868912
"3804","DNK",1891,3085088
"3805","DNK",1892,3169360
"3806","DNK",1893,2997152
"3807","DNK",1894,3400192
"3808","DNK",1895,3524768
"3809","DNK",1896,4312528
"3810","DNK",1897,4623968
"3811","DNK",1898,4803504
"3812","DNK",1899,5250512
"3813","DNK",1900,5147920
"3814","DNK",1901,5360432
"3815","DNK",1902,5503328
"3816","DNK",1903,5726832
"3817","DNK",1904,6177504
"3818","DNK",1905,6008960
"3819","DNK",1906,6543904
"3820","DNK",1907,5833088
"3821","DNK",1908,7236400
"3822","DNK",1909,8005840
"3823","DNK",1910,7349984
"3824","DNK",1911,7829968
"3825","DNK",1912,9284576
"3826","DNK",1913,9526400
"3827","DNK",1914,9764560
"3828","DNK",1915,10453392
"3829","DNK",1916,10215232
"3830","DNK",1917,7434256
"3831","DNK",1918,8676352
"3832","DNK",1919,8236672
"3833","DNK",1920,7192432
"3834","DNK",1921,6793056
"3835","DNK",1922,9650976
"3836","DNK",1923,10526672
"3837","DNK",1924,12340352
"3838","DNK",1925,10720864
"3839","DNK",1926,10468048
"3840","DNK",1927,13325968
"3841","DNK",1928,12560192
"3842","DNK",1929,15128656
"3843","DNK",1930,13809616
"3844","DNK",1931,14322576
"3845","DNK",1932,13428560
"3846","DNK",1933,13373600
"3847","DNK",1934,14645008
"3848","DNK",1935,15253232
"3849","DNK",1936,15780848
"3850","DNK",1937,16297472
"3851","DNK",1938,14634016
"3852","DNK",1939,16304800
"3853","DNK",1940,14824544
"3854","DNK",1941,17400336
"3855","DNK",1942,16473344
"3856","DNK",1943,20624656
"3857","DNK",1944,20283904
"3858","DNK",1945,14044112
"3859","DNK",1946,17645824
"3860","DNK",1947,21456384
"3861","DNK",1948,17074240
"3862","DNK",1949,16883712
"3863","DNK",1950,21991328
"3864","DNK",1951,21925376
"3865","DNK",1952,22903664
"3866","DNK",1953,23156480
"3867","DNK",1954,25582048
"3868","DNK",1955,27069632
"3869","DNK",1956,26377136
"3870","DNK",1957,24904208
"3871","DNK",1958,26794832
"3872","DNK",1959,26034431.69
"3873","DNK",1960,29749519.68
"3874","DNK",1961,31701867.08
"3875","DNK",1962,36889883.07
"3876","DNK",1963,40667912.81
"3877","DNK",1964,43146925.3
"3878","DNK",1965,44293370.99
"3879","DNK",1966,50078410.97
"3880","DNK",1967,49026426.94
"3881","DNK",1968,53272676.07
"3882","DNK",1969,59342586.85
"3883","DNK",1970,62039320.57
"3884","DNK",1971,57009474.55
"3885","DNK",1972,59593904.1
"3886","DNK",1973,59221815.22
"3887","DNK",1974,55041522.75
"3888","DNK",1975,55744602.07
"3889","DNK",1976,60102361.69
"3890","DNK",1977,61817383.13
"3891","DNK",1978,61095857.41
"3892","DNK",1979,62977647.91
"3893","DNK",1980,60347931.24
"3894","DNK",1981,51772585.39
"3895","DNK",1982,53683854.73
"3896","DNK",1983,50167335.94
"3897","DNK",1984,50855861.95
"3898","DNK",1985,60064625.2
"3899","DNK",1986,58906280.4
"3900","DNK",1987,58345618.14
"3901","DNK",1988,55111465.79
"3902","DNK",1989,48807807.99
"3903","DNK",1990,53600874.68
"3904","DNK",1991,64220944.47
"3905","DNK",1992,58413375.2
"3906","DNK",1993,60653414.6
"3907","DNK",1994,64715175.9
"3908","DNK",1995,61628495.15
"3909","DNK",1996,74877499.12
"3910","DNK",1997,65469575.91
"3911","DNK",1998,61229414.93
"3912","DNK",1999,58649506.28
"3913","DNK",2000,54307550.56
"3914","DNK",2001,55880752.14
"3915","DNK",2002,55551688.18
"3916","DNK",2003,60635258.35
"3917","DNK",2004,55110133.46
"3918","DNK",2005,51532074.05
"3919","DNK",2006,59438879.3
"3920","DNK",2007,54657107.28
"3921","DNK",2008,51210598.01
"3922","DNK",2009,48823493.8
"3923","DNK",2010,49292274.56
"3924","DNK",2011,44315542.97
"3925","DNK",2012,39880858.08
"3926","DNK",2013,41825053.93
"3927","DNK",2014,37623532.41
"3928","DNK",2015,35315117.86
"3929","DNK",2016,37117342.56
"3930","DNK",2017,34550121.09
"3931","DJI",1950,10992
"3932","DJI",1951,25648
"3933","DJI",1952,25648
"3934","DJI",1953,29312
"3935","DJI",1954,32976
"3936","DJI",1955,36640
"3937","DJI",1956,29312
"3938","DJI",1957,43968
"3939","DJI",1958,47632
"3940","DJI",1959,36640
"3941","DJI",1960,40304
"3942","DJI",1961,43968
"3943","DJI",1962,47632
"3944","DJI",1963,65952
"3945","DJI",1964,84272
"3946","DJI",1965,120912
"3947","DJI",1966,139232
"3948","DJI",1967,87936
"3949","DJI",1968,120912
"3950","DJI",1969,84272
"3951","DJI",1970,139232
"3952","DJI",1971,161216
"3953","DJI",1972,190528
"3954","DJI",1973,179536
"3955","DJI",1974,194192
"3956","DJI",1975,197856
"3957","DJI",1976,197856
"3958","DJI",1977,197856
"3959","DJI",1978,201520
"3960","DJI",1979,362736
"3961","DJI",1980,348080
"3962","DJI",1981,300448
"3963","DJI",1982,348080
"3964","DJI",1983,348080
"3965","DJI",1984,351744
"3966","DJI",1985,359072
"3967","DJI",1986,377392
"3968","DJI",1987,388384
"3969","DJI",1988,348080
"3970","DJI",1989,388384
"3971","DJI",1990,322432
"3972","DJI",1991,311440
"3973","DJI",1992,311440
"3974","DJI",1993,311440
"3975","DJI",1994,304112
"3976","DJI",1995,304112
"3977","DJI",1996,311440
"3978","DJI",1997,326096
"3979","DJI",1998,315104
"3980","DJI",1999,315104
"3981","DJI",2000,340752
"3982","DJI",2001,366400
"3983","DJI",2002,399376
"3984","DJI",2003,421360
"3985","DJI",2004,406704
"3986","DJI",2005,414032
"3987","DJI",2006,410368
"3988","DJI",2007,461664
"3989","DJI",2008,498304
"3990","DJI",2009,461664
"3991","DJI",2010,516624
"3992","DJI",2011,472656
"3993","DJI",2012,516624
"3994","DJI",2013,592182.43
"3995","DJI",2014,682691.09
"3996","DJI",2015,740485.3
"3997","DJI",2016,788227.38
"3998","DJI",2017,817008.26
"3999","DMA",1951,3664
"4000","DMA",1952,7328
"4001","DMA",1953,3664
"4002","DMA",1954,3664
"4003","DMA",1955,3664
"4004","DMA",1956,3664
"4005","DMA",1957,3664
"4006","DMA",1958,7328
"4007","DMA",1959,10992
"4008","DMA",1960,10992
"4009","DMA",1961,10992
"4010","DMA",1962,10992
"4011","DMA",1963,14656
"4012","DMA",1964,14656
"4013","DMA",1965,14656
"4014","DMA",1966,14656
"4015","DMA",1967,21984
"4016","DMA",1968,21984
"4017","DMA",1969,18320
"4018","DMA",1970,25648
"4019","DMA",1971,25648
"4020","DMA",1972,25648
"4021","DMA",1973,25648
"4022","DMA",1974,29312
"4023","DMA",1975,29312
"4024","DMA",1976,29312
"4025","DMA",1977,25648
"4026","DMA",1978,25648
"4027","DMA",1979,32976
"4028","DMA",1980,36640
"4029","DMA",1981,36640
"4030","DMA",1982,40304
"4031","DMA",1983,40304
"4032","DMA",1984,43968
"4033","DMA",1985,47632
"4034","DMA",1986,47632
"4035","DMA",1987,47632
"4036","DMA",1988,54960
"4037","DMA",1989,58624
"4038","DMA",1990,58624
"4039","DMA",1991,58624
"4040","DMA",1992,58624
"4041","DMA",1993,62288
"4042","DMA",1994,65952
"4043","DMA",1995,80608
"4044","DMA",1996,73280
"4045","DMA",1997,80608
"4046","DMA",1998,76944
"4047","DMA",1999,80608
"4048","DMA",2000,102592
"4049","DMA",2001,109920
"4050","DMA",2002,102592
"4051","DMA",2003,117248
"4052","DMA",2004,113584
"4053","DMA",2005,117248
"4054","DMA",2006,113584
"4055","DMA",2007,153888
"4056","DMA",2008,131904
"4057","DMA",2009,131904
"4058","DMA",2010,139232
"4059","DMA",2011,128240
"4060","DMA",2012,135568
"4061","DMA",2013,131904
"4062","DMA",2014,135568
"4063","DMA",2015,141526.76
"4064","DMA",2016,144273.67
"4065","DMA",2017,144248.05
"4066","DOM",1947,7328
"4067","DOM",1948,21984
"4068","DOM",1949,25648
"4069","DOM",1950,348080
"4070","DOM",1951,359072
"4071","DOM",1952,593568
"4072","DOM",1953,619216
"4073","DOM",1954,626544
"4074","DOM",1955,916000
"4075","DOM",1956,985616
"4076","DOM",1957,1033248
"4077","DOM",1958,1066224
"4078","DOM",1959,1113083.39
"4079","DOM",1960,1039892.53
"4080","DOM",1961,1028633.09
"4081","DOM",1962,1241115.38
"4082","DOM",1963,1248502.81
"4083","DOM",1964,1746509.65
"4084","DOM",1965,1545346.24
"4085","DOM",1966,1669654.8
"4086","DOM",1967,1566943.93
"4087","DOM",1968,2347316.5
"4088","DOM",1969,2651161.06
"4089","DOM",1970,3105081.03
"4090","DOM",1971,3518697.01
"4091","DOM",1972,4668866.14
"4092","DOM",1973,5958980.44
"4093","DOM",1974,6409563.3
"4094","DOM",1975,6332678.73
"4095","DOM",1976,6322349.52
"4096","DOM",1977,5598919.59
"4097","DOM",1978,5430323.89
"4098","DOM",1979,6785585.6
"4099","DOM",1980,6427008.84
"4100","DOM",1981,6135240.1
"4101","DOM",1982,6303485.68
"4102","DOM",1983,7865594.85
"4103","DOM",1984,7390464.56
"4104","DOM",1985,7241543.36
"4105","DOM",1986,8121082.42
"4106","DOM",1987,9687289.6
"4107","DOM",1988,9739754.91
"4108","DOM",1989,10257903.27
"4109","DOM",1990,9151661.33
"4110","DOM",1991,9952623.95
"4111","DOM",1992,10822336.86
"4112","DOM",1993,11667178.89
"4113","DOM",1994,12376794.03
"4114","DOM",1995,15771362.94
"4115","DOM",1996,17197656.66
"4116","DOM",1997,17856936.59
"4117","DOM",1998,18248509.78
"4118","DOM",1999,18383926.74
"4119","DOM",2000,19593674
"4120","DOM",2001,19593788.75
"4121","DOM",2002,21074255.13
"4122","DOM",2003,21259925.78
"4123","DOM",2004,18069690.41
"4124","DOM",2005,18380202.01
"4125","DOM",2006,19420402.05
"4126","DOM",2007,20756432.18
"4127","DOM",2008,20269016.28
"4128","DOM",2009,19813658.54
"4129","DOM",2010,20574429.09
"4130","DOM",2011,20780658.03
"4131","DOM",2012,21651295.88
"4132","DOM",2013,20957795.31
"4133","DOM",2014,20991096.96
"4134","DOM",2015,21471109.36
"4135","DOM",2016,21782343.9
"4136","DOM",2017,21268776.28
"4137","ECU",1917,25648
"4138","ECU",1918,25648
"4139","ECU",1919,25648
"4140","ECU",1920,25648
"4141","ECU",1921,25648
"4142","ECU",1922,25648
"4143","ECU",1923,36640
"4144","ECU",1924,43968
"4145","ECU",1925,69616
"4146","ECU",1926,91600
"4147","ECU",1927,234496
"4148","ECU",1928,472656
"4149","ECU",1929,600896
"4150","ECU",1930,677840
"4151","ECU",1931,765776
"4152","ECU",1932,710816
"4153","ECU",1933,725472
"4154","ECU",1934,732800
"4155","ECU",1935,784096
"4156","ECU",1936,875696
"4157","ECU",1937,974624
"4158","ECU",1938,1029584
"4159","ECU",1939,1069888
"4160","ECU",1940,1088208
"4161","ECU",1941,729136
"4162","ECU",1942,1051568
"4163","ECU",1943,1055232
"4164","ECU",1944,1326368
"4165","ECU",1945,1227440
"4166","ECU",1946,1102864
"4167","ECU",1947,1157824
"4168","ECU",1948,1286064
"4169","ECU",1949,1300720
"4170","ECU",1950,740128
"4171","ECU",1951,703488
"4172","ECU",1952,894016
"4173","ECU",1953,820736
"4174","ECU",1954,963632
"4175","ECU",1955,1198128
"4176","ECU",1956,1297056
"4177","ECU",1957,1132176
"4178","ECU",1958,1322704
"4179","ECU",1959,1292767.97
"4180","ECU",1960,1761581.67
"4181","ECU",1961,1644244.52
"4182","ECU",1962,1563666.24
"4183","ECU",1963,1794319.94
"4184","ECU",1964,2142281.08
"4185","ECU",1965,2274036.5
"4186","ECU",1966,2416724.49
"4187","ECU",1967,2588873.06
"4188","ECU",1968,3112646.76
"4189","ECU",1969,3588877.61
"4190","ECU",1970,4278214.78
"4191","ECU",1971,4219442.2
"4192","ECU",1972,4589030.75
"4193","ECU",1973,5255878.75
"4194","ECU",1974,6083556.44
"4195","ECU",1975,7354905.01
"4196","ECU",1976,8100594.21
"4197","ECU",1977,7472201.12
"4198","ECU",1978,10406420.61
"4199","ECU",1979,12140464.16
"4200","ECU",1980,13407168.33
"4201","ECU",1981,16652800.4
"4202","ECU",1982,19235118.37
"4203","ECU",1983,19502615.58
"4204","ECU",1984,21189502.75
"4205","ECU",1985,19352677.92
"4206","ECU",1986,15194081.57
"4207","ECU",1987,15022251.01
"4208","ECU",1988,17168596.4
"4209","ECU",1989,20153709.8
"4210","ECU",1990,16710583.14
"4211","ECU",1991,16377625.57
"4212","ECU",1992,22157328.98
"4213","ECU",1993,24087388.71
"4214","ECU",1994,13538501.37
"4215","ECU",1995,22697911.22
"4216","ECU",1996,24025485.48
"4217","ECU",1997,18205056.4
"4218","ECU",1998,22314743.35
"4219","ECU",1999,21365020.48
"4220","ECU",2000,20562617.58
"4221","ECU",2001,22939469.75
"4222","ECU",2002,24753138.01
"4223","ECU",2003,26747852.5
"4224","ECU",2004,28785844.78
"4225","ECU",2005,29970092.72
"4226","ECU",2006,28524600.62
"4227","ECU",2007,31493981.71
"4228","ECU",2008,33324993.46
"4229","ECU",2009,35503217.19
"4230","ECU",2010,35884097.21
"4231","ECU",2011,37973460.94
"4232","ECU",2012,37460526.2
"4233","ECU",2013,40252210.7
"4234","ECU",2014,43196974.03
"4235","ECU",2015,41874351.47
"4236","ECU",2016,39753913.22
"4237","ECU",2017,38797288.26
