"","Country Code","Year","Primary energy consumption (TWh)"
"992","BRA",2000,2233.894
"993","BRA",2001,2190.055
"994","BRA",2002,2241.726
"995","BRA",2003,2281.381
"996","BRA",2004,2392.88
"997","BRA",2005,2460.559
"998","BRA",2006,2521.989
"999","BRA",2007,2676.282
"1000","BRA",2008,2794.34
"1001","BRA",2009,2771.813
"1002","BRA",2010,3050.355
"1003","BRA",2011,3189.643
"1004","BRA",2012,3246.742
"1005","BRA",2013,3369.581
"1006","BRA",2014,3444.854
"1007","BRA",2015,3398.175
"1008","BRA",2016,3310.703
"1009","BRA",2017,3351.031
"1010","BRA",2018,3370.645
"1011","BRA",2019,3445.401
"1012","VGB",1980,0.095
"1013","VGB",1981,0.15
"1014","VGB",1982,0.15
"1015","VGB",1983,0.15
"1016","VGB",1984,0.138
"1017","VGB",1985,0.142
"1018","VGB",1986,0.075
"1019","VGB",1987,0.194
"1020","VGB",1988,0.194
"1021","VGB",1989,0.194
"1022","VGB",1990,0.194
"1023","VGB",1991,0.194
"1024","VGB",1992,0.194
"1025","VGB",1993,0.194
"1026","VGB",1994,0.194
"1027","VGB",1995,0.194
"1028","VGB",1996,0.251
"1029","VGB",1997,0.25
"1030","VGB",1998,0.25
"1031","VGB",1999,0.25
"1032","VGB",2000,0.438
"1033","VGB",2001,0.448
"1034","VGB",2002,0.474
"1035","VGB",2003,0.506
"1036","VGB",2004,0.532
"1037","VGB",2005,0.548
"1038","VGB",2006,0.597
"1039","VGB",2007,0.618
"1040","VGB",2008,0.664
"1041","VGB",2009,0.696
"1042","VGB",2010,0.718
"1043","VGB",2011,0.734
"1044","VGB",2012,0.732
"1045","VGB",2013,0.732
"1046","VGB",2014,0.744
"1047","VGB",2015,0.747
"1048","VGB",2016,0.759
"1049","BGR",1965,119.567
"1050","BGR",1966,128.205
"1051","BGR",1967,148.978
"1052","BGR",1968,166.704
"1053","BGR",1969,185.738
"1054","BGR",1970,208.973
"1055","BGR",1971,217.608
"1056","BGR",1972,223.943
"1057","BGR",1973,232.613
"1058","BGR",1974,239.603
"1059","BGR",1975,264.721
"1060","BGR",1976,280.177
"1061","BGR",1977,295.143
"1062","BGR",1978,305.748
"1063","BGR",1979,317.291
"1064","BGR",1980,334.959
"1065","BGR",1981,329.841
"1066","BGR",1982,337.938
"1067","BGR",1983,340.091
"1068","BGR",1984,338.104
"1069","BGR",1985,335.694
"1070","BGR",1986,342.497
"1071","BGR",1987,345.097
"1072","BGR",1988,352.946
"1073","BGR",1989,349.936
"1074","BGR",1990,322.79
"1075","BGR",1991,262.113
"1076","BGR",1992,246.017
"1077","BGR",1993,261.494
"1078","BGR",1994,251.643
"1079","BGR",1995,270.124
"1080","BGR",1996,270.032
"1081","BGR",1997,255.027
"1082","BGR",1998,245.042
"1083","BGR",1999,214.461
"1084","BGR",2000,215.73
"1085","BGR",2001,224.879
"1086","BGR",2002,218.52
"1087","BGR",2003,225.048
"1088","BGR",2004,218.059
"1089","BGR",2005,235.681
"1090","BGR",2006,241.401
"1091","BGR",2007,233.842
"1092","BGR",2008,230.065
"1093","BGR",2009,201.899
"1094","BGR",2010,209.956
"1095","BGR",2011,223.349
"1096","BGR",2012,212.245
"1097","BGR",2013,196.262
"1098","BGR",2014,208.86
"1099","BGR",2015,222.28
"1100","BGR",2016,210.449
"1101","BGR",2017,215.089
"1102","BGR",2018,214.599
"1103","BGR",2019,207.545
"1104","BFA",1980,1.76
"1105","BFA",1981,1.76
"1106","BFA",1982,1.76
"1107","BFA",1983,1.76
"1108","BFA",1984,1.76
"1109","BFA",1985,1.76
"1110","BFA",1986,2.02
"1111","BFA",1987,2.109
"1112","BFA",1988,2.212
"1113","BFA",1989,1.983
"1114","BFA",1990,2.039
"1115","BFA",1991,2.358
"1116","BFA",1992,2.384
"1117","BFA",1993,2.642
"1118","BFA",1994,2.942
"1119","BFA",1995,3.005
"1120","BFA",1996,3.193
"1121","BFA",1997,5.057
"1122","BFA",1998,4.546
"1123","BFA",1999,4.675
"1124","BFA",2000,4.25
"1125","BFA",2001,4.662
"1126","BFA",2002,4.845
"1127","BFA",2003,5.412
"1128","BFA",2004,4.843
"1129","BFA",2005,5.12
"1130","BFA",2006,5.036
"1131","BFA",2007,7.209
"1132","BFA",2008,7.873
"1133","BFA",2009,7.383
"1134","BFA",2010,7.832
"1135","BFA",2011,8.866
"1136","BFA",2012,10.529
"1137","BFA",2013,12.708
"1138","BFA",2014,11.842
"1139","BFA",2015,14.376
"1140","BFA",2016,14.228
"1141","BDI",1980,0.299
"1142","BDI",1981,0.592
"1143","BDI",1982,0.299
"1144","BDI",1983,0.652
"1145","BDI",1984,0.698
"1146","BDI",1985,0.718
"1147","BDI",1986,0.784
"1148","BDI",1987,0.918
"1149","BDI",1988,1.333
"1150","BDI",1989,1.479
"1151","BDI",1990,1.556
"1152","BDI",1991,1.75
"1153","BDI",1992,1.617
"1154","BDI",1993,1.806
"1155","BDI",1994,1.886
"1156","BDI",1995,1.832
"1157","BDI",1996,1.903
"1158","BDI",1997,1.908
"1159","BDI",1998,1.939
"1160","BDI",1999,1.904
"1161","BDI",2000,1.61
"1162","BDI",2001,1.353
"1163","BDI",2002,1.281
"1164","BDI",2003,1.016
"1165","BDI",2004,1.174
"1166","BDI",2005,1.001
"1167","BDI",2006,1.171
"1168","BDI",2007,1.875
"1169","BDI",2008,1.208
"1170","BDI",2009,1.208
"1171","BDI",2010,1.395
"1172","BDI",2011,1.543
"1173","BDI",2012,1.449
"1174","BDI",2013,1.632
"1175","BDI",2014,1.418
"1176","BDI",2015,1.509
"1177","BDI",2016,1.703
"1178","KHM",1980,1.313
"1179","KHM",1981,1.325
"1180","KHM",1982,1.624
"1181","KHM",1983,1.581
"1182","KHM",1984,1.846
"1183","KHM",1985,1.86
"1184","KHM",1986,1.841
"1185","KHM",1987,1.855
"1186","KHM",1988,2.002
"1187","KHM",1989,2.009
"1188","KHM",1990,2.032
"1189","KHM",1991,2.156
"1190","KHM",1992,2.17
"1191","KHM",1993,2.17
"1192","KHM",1994,2.176
"1193","KHM",1995,6.201
"1194","KHM",1996,6.815
"1195","KHM",1997,8.035
"1196","KHM",1998,9.395
"1197","KHM",1999,9.672
"1198","KHM",2000,8.963
"1199","KHM",2001,9.494
"1200","KHM",2002,9.471
"1201","KHM",2003,10.288
"1202","KHM",2004,10.611
"1203","KHM",2005,12.028
"1204","KHM",2006,12.999
"1205","KHM",2007,15.216
"1206","KHM",2008,15.047
"1207","KHM",2009,18.304
"1208","KHM",2010,20.545
"1209","KHM",2011,20.876
"1210","KHM",2012,23.298
"1211","KHM",2013,25.181
"1212","KHM",2014,30.714
"1213","KHM",2015,38.263
"1214","KHM",2016,46.245
"1215","CMR",1980,13.537
"1216","CMR",1981,14.794
"1217","CMR",1982,17.234
"1218","CMR",1983,17.163
"1219","CMR",1984,17.457
"1220","CMR",1985,18.29
"1221","CMR",1986,20.007
"1222","CMR",1987,18.984
"1223","CMR",1988,19.039
"1224","CMR",1989,22.065
"1225","CMR",1990,22.29
"1226","CMR",1991,22.465
"1227","CMR",1992,22.642
"1228","CMR",1993,20.004
"1229","CMR",1994,21.374
"1230","CMR",1995,21.891
"1231","CMR",1996,21.755
"1232","CMR",1997,22.952
"1233","CMR",1998,22.964
"1234","CMR",1999,22.441
"1235","CMR",2000,23.338
"1236","CMR",2001,23.124
"1237","CMR",2002,22.974
"1238","CMR",2003,24.644
"1239","CMR",2004,25.787
"1240","CMR",2005,24.906
"1241","CMR",2006,30.127
"1242","CMR",2007,30.144
"1243","CMR",2008,30.622
"1244","CMR",2009,32.963
"1245","CMR",2010,37.668
"1246","CMR",2011,39.725
"1247","CMR",2012,36.618
"1248","CMR",2013,33.515
"1249","CMR",2014,43.629
"1250","CMR",2015,46.534
"1251","CMR",2016,47.926
"1252","CAN",1965,1367.867
"1253","CAN",1966,1455.305
"1254","CAN",1967,1522.283
"1255","CAN",1968,1621.128
"1256","CAN",1969,1718.322
"1257","CAN",1970,1840.163
"1258","CAN",1971,1897.777
"1259","CAN",1972,2041.291
"1260","CAN",1973,2182.672
"1261","CAN",1974,2249.822
"1262","CAN",1975,2210.034
"1263","CAN",1976,2344.444
"1264","CAN",1977,2482.293
"1265","CAN",1978,2515.037
"1266","CAN",1979,2590.779
"1267","CAN",1980,2643.899
"1268","CAN",1981,2613.583
"1269","CAN",1982,2525.188
"1270","CAN",1983,2507.965
"1271","CAN",1984,2670.922
"1272","CAN",1985,2755.851
"1273","CAN",1986,2762.85
"1274","CAN",1987,2857.857
"1275","CAN",1988,2974.519
"1276","CAN",1989,3004.278
"1277","CAN",1990,2949.8
"1278","CAN",1991,2955.765
"1279","CAN",1992,3029.434
"1280","CAN",1993,3096.948
"1281","CAN",1994,3211.774
"1282","CAN",1995,3280.275
"1283","CAN",1996,3371.207
"1284","CAN",1997,3397.19
"1285","CAN",1998,3350.327
"1286","CAN",1999,3457.071
"1287","CAN",2000,3557.887
"1288","CAN",2001,3471.46
"1289","CAN",2002,3578.257
"1290","CAN",2003,3594.084
"1291","CAN",2004,3636.694
"1292","CAN",2005,3673.987
"1293","CAN",2006,3626.585
"1294","CAN",2007,3754.236
"1295","CAN",2008,3739.505
"1296","CAN",2009,3537.741
"1297","CAN",2010,3612.92
"1298","CAN",2011,3779.21
"1299","CAN",2012,3741.246
"1300","CAN",2013,3856.056
"1301","CAN",2014,3897.771
"1302","CAN",2015,3887.128
"1303","CAN",2016,3871.303
"1304","CAN",2017,3919.304
"1305","CAN",2018,3985.985
"1306","CAN",2019,3948.352
"1307","CYM",1980,0.293
"1308","CYM",1981,0.587
"1309","CYM",1982,0.587
"1310","CYM",1983,0.587
"1311","CYM",1984,0.587
"1312","CYM",1985,0.587
"1313","CYM",1986,0.446
"1314","CYM",1987,0.471
"1315","CYM",1988,1.146
"1316","CYM",1989,1.143
"1317","CYM",1990,1.215
"1318","CYM",1991,1.203
"1319","CYM",1992,1.22
"1320","CYM",1993,1.156
"1321","CYM",1994,1.334
"1322","CYM",1995,1.429
"1323","CYM",1996,1.433
"1324","CYM",1997,1.429
"1325","CYM",1998,1.429
"1326","CYM",1999,1.429
"1327","CYM",2000,2.085
"1328","CYM",2001,2.111
"1329","CYM",2002,2.188
"1330","CYM",2003,2.216
"1331","CYM",2004,2.095
"1332","CYM",2005,2.157
"1333","CYM",2006,2.187
"1334","CYM",2007,2.614
"1335","CYM",2008,2.685
"1336","CYM",2009,2.491
"1337","CYM",2010,2.503
"1338","CYM",2011,2.635
"1339","CYM",2012,2.434
"1340","CYM",2013,2.403
"1341","CYM",2014,2.444
"1342","CYM",2015,2.585
"1343","CYM",2016,2.655
"1344","CAF",1980,0.775
"1345","CAF",1981,1.066
"1346","CAF",1982,1.074
"1347","CAF",1983,1.063
"1348","CAF",1984,1.077
"1349","CAF",1985,1.051
"1350","CAF",1986,1.241
"1351","CAF",1987,1.149
"1352","CAF",1988,1.155
"1353","CAF",1989,1.152
"1354","CAF",1990,1.226
"1355","CAF",1991,1.286
"1356","CAF",1992,1.238
"1357","CAF",1993,1.352
"1358","CAF",1994,1.419
"1359","CAF",1995,1.421
"1360","CAF",1996,1.49
"1361","CAF",1997,1.492
"1362","CAF",1998,1.487
"1363","CAF",1999,1.487
"1364","CAF",2000,1.595
"1365","CAF",2001,1.644
"1366","CAF",2002,1.644
"1367","CAF",2003,1.57
"1368","CAF",2004,1.681
"1369","CAF",2005,1.737
"1370","CAF",2006,1.821
"1371","CAF",2007,1.84
"1372","CAF",2008,1.866
"1373","CAF",2009,1.863
"1374","CAF",2010,1.911
"1375","CAF",2011,2.015
"1376","CAF",2012,2.091
"1377","CAF",2013,2.093
"1378","CAF",2014,2.117
"1379","CAF",2015,2.118
"1380","CAF",2016,2.176
"1381","TCD",1980,1.173
"1382","TCD",1981,1.173
"1383","TCD",1982,1.173
"1384","TCD",1983,1.173
"1385","TCD",1984,0.587
"1386","TCD",1985,0.587
"1387","TCD",1986,1.145
"1388","TCD",1987,1.017
"1389","TCD",1988,0.618
"1390","TCD",1989,0.678
"1391","TCD",1990,1.42
"1392","TCD",1991,1.389
"1393","TCD",1992,1.393
"1394","TCD",1993,0.668
"1395","TCD",1994,0.731
"1396","TCD",1995,0.731
"1397","TCD",1996,0.733
"1398","TCD",1997,0.791
"1399","TCD",1998,0.791
"1400","TCD",1999,0.791
"1401","TCD",2000,1.033
"1402","TCD",2001,0.991
"1403","TCD",2002,0.979
"1404","TCD",2003,0.967
"1405","TCD",2004,1.019
"1406","TCD",2005,1.097
"1407","TCD",2006,1.114
"1408","TCD",2007,1.124
"1409","TCD",2008,1.131
"1410","TCD",2009,1.195
"1411","TCD",2010,1.296
"1412","TCD",2011,1.363
"1413","TCD",2012,1.367
"1414","TCD",2013,1.379
"1415","TCD",2014,1.379
"1416","TCD",2015,1.397
"1417","TCD",2016,1.432
"1418","CHL",1965,72.316
"1419","CHL",1966,77.534
"1420","CHL",1967,79.044
"1421","CHL",1968,78.852
"1422","CHL",1969,84.92
"1423","CHL",1970,89.63
"1424","CHL",1971,96.89
"1425","CHL",1972,100.038
"1426","CHL",1973,96.203
"1427","CHL",1974,95.159
"1428","CHL",1975,85.696
"1429","CHL",1976,90.101
"1430","CHL",1977,93.442
"1431","CHL",1978,98.932
"1432","CHL",1979,102.236
"1433","CHL",1980,105.567
"1434","CHL",1981,108.321
"1435","CHL",1982,99.122
"1436","CHL",1983,101.828
"1437","CHL",1984,106.542
"1438","CHL",1985,108.036
"1439","CHL",1986,112.878
"1440","CHL",1987,118.427
"1441","CHL",1988,132.224
"1442","CHL",1989,145.878
"1443","CHL",1990,153.679
"1444","CHL",1991,172.182
"1445","CHL",1992,190.472
"1446","CHL",1993,201.417
"1447","CHL",1994,211.697
"1448","CHL",1995,228.157
"1449","CHL",1996,242.101
"1450","CHL",1997,276.942
"1451","CHL",1998,278.139
"1452","CHL",1999,290.081
"1453","CHL",2000,306.696
"1454","CHL",2001,308.756
"1455","CHL",2002,319.559
"1456","CHL",2003,317.723
"1457","CHL",2004,333.892
"1458","CHL",2005,346.955
"1459","CHL",2006,370.482
"1460","CHL",2007,378.516
"1461","CHL",2008,375.181
"1462","CHL",2009,367.422
"1463","CHL",2010,369.031
"1464","CHL",2011,401.205
"1465","CHL",2012,410.131
"1466","CHL",2013,414.198
"1467","CHL",2014,406.242
"1468","CHL",2015,415.351
"1469","CHL",2016,435.776
"1470","CHL",2017,438.836
"1471","CHL",2018,461.3
"1472","CHL",2019,459.951
"1473","CHN",1965,1532.235
"1474","CHN",1966,1665.28
"1475","CHN",1967,1497.596
"1476","CHN",1968,1512.598
"1477","CHN",1969,1841.019
"1478","CHN",1970,2357.393
"1479","CHN",1971,2794.916
"1480","CHN",1972,3012.934
"1481","CHN",1973,3180.296
"1482","CHN",1974,3279.296
"1483","CHN",1975,3672.629
"1484","CHN",1976,3866.91
"1485","CHN",1977,4216.888
"1486","CHN",1978,4624.29
"1487","CHN",1979,4763.128
"1488","CHN",1980,4856.292
"1489","CHN",1981,4790.988
"1490","CHN",1982,5002.704
"1491","CHN",1983,5324.027
"1492","CHN",1984,5712.497
"1493","CHN",1985,6178.478
"1494","CHN",1986,6475.321
"1495","CHN",1987,6983.141
"1496","CHN",1988,7500.799
"1497","CHN",1989,7870.667
"1498","CHN",1990,7972.531
"1499","CHN",1991,8375.788
"1500","CHN",1992,8820.231
"1501","CHN",1993,9497.178
"1502","CHN",1994,10081.194
"1503","CHN",1995,10390.963
"1504","CHN",1996,10932.141
"1505","CHN",1997,10995.762
"1506","CHN",1998,11010.818
"1507","CHN",1999,11396.786
"1508","CHN",2000,11792.554
"1509","CHN",2001,12456.115
"1510","CHN",2002,13567.957
"1511","CHN",2003,15798.685
"1512","CHN",2004,18484.936
"1513","CHN",2005,21000.495
"1514","CHN",2006,23022.389
"1515","CHN",2007,25024.414
"1516","CHN",2008,25956.957
"1517","CHN",2009,27089.785
"1518","CHN",2010,28967.802
"1519","CHN",2011,31261.361
"1520","CHN",2012,32512.623
"1521","CHN",2013,33715.209
"1522","CHN",2014,34499.453
"1523","CHN",2015,34826.942
"1524","CHN",2016,35264.122
"1525","CHN",2017,36342.177
"1526","CHN",2018,37714.113
"1527","CHN",2019,39360.925
"1528","COL",1965,88.262
"1529","COL",1966,96.173
"1530","COL",1967,102.384
"1531","COL",1968,107.862
"1532","COL",1969,109.723
"1533","COL",1970,119.704
"1534","COL",1971,117.652
"1535","COL",1972,132.154
"1536","COL",1973,131.964
"1537","COL",1974,147.877
"1538","COL",1975,150.924
"1539","COL",1976,157.222
"1540","COL",1977,160.792
"1541","COL",1978,171.997
"1542","COL",1979,182.714
"1543","COL",1980,185.837
"1544","COL",1981,190.251
"1545","COL",1982,198.945
"1546","COL",1983,209.095
"1547","COL",1984,214.665
"1548","COL",1985,223.168
"1549","COL",1986,230.448
"1550","COL",1987,250.56
"1551","COL",1988,250.738
"1552","COL",1989,263.829
"1553","COL",1990,246.728
"1554","COL",1991,256.26
"1555","COL",1992,268.037
"1556","COL",1993,295.1
"1557","COL",1994,316.837
"1558","COL",1995,321.754
"1559","COL",1996,330.009
"1560","COL",1997,339.659
"1561","COL",1998,341.638
"1562","COL",1999,316.005
"1563","COL",2000,307.949
"1564","COL",2001,303.001
"1565","COL",2002,301.876
"1566","COL",2003,312.514
"1567","COL",2004,318.026
"1568","COL",2005,318.67
"1569","COL",2006,357.237
"1570","COL",2007,358.484
"1571","COL",2008,387.213
"1572","COL",2009,369.333
"1573","COL",2010,395.314
"1574","COL",2011,413.383
"1575","COL",2012,442.367
"1576","COL",2013,448.483
"1577","COL",2014,472.832
"1578","COL",2015,475.565
"1579","COL",2016,501.923
"1580","COL",2017,510.889
"1581","COL",2018,514.546
"1582","COL",2019,534.511
"1583","COM",1980,0.186
"1584","COM",1981,0.185
"1585","COM",1982,0.185
"1586","COM",1983,0.185
"1587","COM",1984,0.188
"1588","COM",1985,0.16
"1589","COM",1986,0.107
"1590","COM",1987,0.225
"1591","COM",1988,0.226
"1592","COM",1989,0.225
"1593","COM",1990,0.266
"1594","COM",1991,0.257
"1595","COM",1992,0.258
"1596","COM",1993,0.257
"1597","COM",1994,0.257
"1598","COM",1995,0.257
"1599","COM",1996,0.258
"1600","COM",1997,0.257
"1601","COM",1998,0.313
"1602","COM",1999,0.313
"1603","COM",2000,0.438
"1604","COM",2001,0.458
"1605","COM",2002,0.46
"1606","COM",2003,0.589
"1607","COM",2004,0.646
"1608","COM",2005,0.621
"1609","COM",2006,0.723
"1610","COM",2007,0.477
"1611","COM",2008,0.487
"1612","COM",2009,0.594
"1613","COM",2010,0.705
"1614","COM",2011,0.634
"1615","COM",2012,0.659
"1616","COM",2013,0.786
"1617","COM",2014,0.702
"1618","COM",2015,0.758
"1619","COM",2016,0.794
"1620","CRI",1980,15.967
"1621","CRI",1981,16.432
"1622","CRI",1982,15.841
"1623","CRI",1983,17.693
"1624","CRI",1984,17.017
"1625","CRI",1985,16.947
"1626","CRI",1986,16.417
"1627","CRI",1987,18.143
"1628","CRI",1988,19.737
"1629","CRI",1989,21.447
"1630","CRI",1990,20.988
"1631","CRI",1991,22.509
"1632","CRI",1992,26.82
"1633","CRI",1993,29.147
"1634","CRI",1994,29.555
"1635","CRI",1995,30.247
"1636","CRI",1996,30.19
"1637","CRI",1997,34.276
"1638","CRI",1998,35.137
"1639","CRI",1999,40.387
"1640","CRI",2000,42.166
"1641","CRI",2001,42.218
"1642","CRI",2002,44.441
"1643","CRI",2003,44.808
"1644","CRI",2004,46.641
"1645","CRI",2005,48.527
"1646","CRI",2006,51.012
"1647","CRI",2007,53.934
"1648","CRI",2008,54.929
"1649","CRI",2009,53.575
"1650","CRI",2010,54.443
"1651","CRI",2011,54.894
"1652","CRI",2012,56.333
"1653","CRI",2013,56.596
"1654","CRI",2014,57.687
"1655","CRI",2015,60.854
"1656","CRI",2016,63.148
"1657","HRV",1990,99.771
"1658","HRV",1991,83.756
"1659","HRV",1992,79.741
"1660","HRV",1993,83.183
"1661","HRV",1994,83.887
"1662","HRV",1995,86.817
"1663","HRV",1996,92.832
"1664","HRV",1997,92.311
"1665","HRV",1998,97.639
"1666","HRV",1999,100.778
"1667","HRV",2000,95.393
"1668","HRV",2001,100.239
"1669","HRV",2002,100.586
"1670","HRV",2003,105.361
"1671","HRV",2004,109.208
"1672","HRV",2005,108.057
"1673","HRV",2006,106.8
"1674","HRV",2007,107.641
"1675","HRV",2008,106.864
"1676","HRV",2009,105.23
"1677","HRV",2010,106.685
"1678","HRV",2011,93.546
"1679","HRV",2012,86.679
"1680","HRV",2013,94.481
"1681","HRV",2014,94.301
"1682","HRV",2015,89.664
"1683","HRV",2016,93.153
"1684","HRV",2017,93.357
"1685","HRV",2018,97.755
"1686","HRV",2019,94.455
"1687","CUB",1980,133.034
"1688","CUB",1981,135.183
"1689","CUB",1982,146.532
"1690","CUB",1983,133.965
"1691","CUB",1984,138.783
"1692","CUB",1985,141.513
"1693","CUB",1986,145.339
"1694","CUB",1987,142.977
"1695","CUB",1988,145.133
"1696","CUB",1989,147.19
"1697","CUB",1990,145.921
"1698","CUB",1991,135.847
"1699","CUB",1992,120.738
"1700","CUB",1993,118.408
"1701","CUB",1994,119.747
"1702","CUB",1995,122.016
"1703","CUB",1996,125.214
"1704","CUB",1997,137.994
"1705","CUB",1998,131.335
"1706","CUB",1999,113.531
"1707","CUB",2000,109.859
"1708","CUB",2001,101.083
"1709","CUB",2002,102.383
"1710","CUB",2003,104.037
"1711","CUB",2004,105.303
"1712","CUB",2005,103.726
"1713","CUB",2006,100.85
"1714","CUB",2007,101.94
"1715","CUB",2008,116.651
"1716","CUB",2009,120.19
"1717","CUB",2010,136.159
"1718","CUB",2011,126.543
"1719","CUB",2012,133.355
"1720","CUB",2013,127.707
"1721","CUB",2014,130.024
"1722","CUB",2015,130.338
"1723","CUB",2016,126.125
"1724","CYP",1965,4.68
"1725","CYP",1966,5.339
"1726","CYP",1967,5.787
"1727","CYP",1968,6.427
"1728","CYP",1969,7.59
"1729","CYP",1970,8.005
"1730","CYP",1971,9.549
"1731","CYP",1972,10.737
"1732","CYP",1973,11.519
"1733","CYP",1974,10.213
"1734","CYP",1975,8.53
"1735","CYP",1976,8.673
"1736","CYP",1977,9.797
"1737","CYP",1978,10.044
"1738","CYP",1979,10.193
"1739","CYP",1980,10.279
"1740","CYP",1981,9.856
"1741","CYP",1982,11.814
"1742","CYP",1983,12.431
"1743","CYP",1984,12.612
"1744","CYP",1985,13.565
"1745","CYP",1986,14.143
"1746","CYP",1987,17.281
"1747","CYP",1988,17.845
"1748","CYP",1989,18.312
"1749","CYP",1990,19.275
"1750","CYP",1991,19.512
"1751","CYP",1992,22.797
"1752","CYP",1993,23.69
"1753","CYP",1994,23.732
"1754","CYP",1995,25.231
"1755","CYP",1996,25.605
"1756","CYP",1997,25.852
"1757","CYP",1998,27.447
"1758","CYP",1999,28.881
"1759","CYP",2000,30.261
"1760","CYP",2001,30.61
"1761","CYP",2002,30.186
"1762","CYP",2003,32.088
"1763","CYP",2004,31.228
"1764","CYP",2005,34.993
"1765","CYP",2006,34.412
"1766","CYP",2007,34.986
"1767","CYP",2008,35.848
"1768","CYP",2009,34.987
"1769","CYP",2010,34.029
"1770","CYP",2011,33.673
"1771","CYP",2012,31.54
"1772","CYP",2013,28.202
"1773","CYP",2014,28.218
"1774","CYP",2015,29.094
"1775","CYP",2016,31.641
"1776","CYP",2017,32.498
"1777","CYP",2018,32.36
"1778","CYP",2019,32.4
"1779","DNK",1965,166.204
"1780","DNK",1966,189.055
"1781","DNK",1967,190.119
"1782","DNK",1968,198.663
"1783","DNK",1969,228.043
"1784","DNK",1970,242.985
"1785","DNK",1971,229.631
"1786","DNK",1972,242.338
"1787","DNK",1973,234.465
"1788","DNK",1974,213.31
"1789","DNK",1975,210.236
"1790","DNK",1976,231.44
"1791","DNK",1977,236.185
"1792","DNK",1978,239.613
"1793","DNK",1979,239.133
"1794","DNK",1980,232.953
"1795","DNK",1981,209.239
"1796","DNK",1982,199.986
"1797","DNK",1983,190.089
"1798","DNK",1984,193.268
"1799","DNK",1985,217.786
"1800","DNK",1986,222.595
"1801","DNK",1987,214.579
"1802","DNK",1988,212.215
"1803","DNK",1989,195.682
"1804","DNK",1990,201.76
"1805","DNK",1991,232.57
"1806","DNK",1992,217.752
"1807","DNK",1993,230.812
"1808","DNK",1994,247.609
"1809","DNK",1995,243.135
"1810","DNK",1996,289.321
"1811","DNK",1997,262.244
"1812","DNK",1998,252.734
"1813","DNK",1999,244.954
"1814","DNK",2000,235.215
"1815","DNK",2001,235.791
"1816","DNK",2002,235.041
"1817","DNK",2003,253.085
"1818","DNK",2004,239.085
"1819","DNK",2005,230.599
"1820","DNK",2006,254.186
"1821","DNK",2007,240.826
"1822","DNK",2008,231.682
"1823","DNK",2009,217.784
"1824","DNK",2010,228.678
"1825","DNK",2011,215.735
"1826","DNK",2012,199.46
"1827","DNK",2013,208.361
"1828","DNK",2014,201.29
"1829","DNK",2015,194.18
"1830","DNK",2016,195.899
"1831","DNK",2017,196.95
"1832","DNK",2018,194.542
"1833","DNK",2019,193.561
"1834","DJI",1980,6.453
